keywords_count,lines,file
0,45,maps/DotNet/Maps/rd/rd-net/Lifetimes/Collections/Viewable/ListEvent.cs
0,45,maps/DotNet/Maps/rd/rd-net/RdFramework/Tasks/RdTask.cs
0,45,maps/DotNet/Maps/StandaloneUnity/Unity/Allocator.cs
0,45,maps/DotNet/Maps/thirdparty/C-Sharp-Algorithms/DataStructures/Trees/AVLTreeNode.cs
0,45,maps/DotNet/Maps/thirdparty/C-Sharp-Algorithms/UnitTest/DataStructuresTests/CuckooHashTableTest.cs
0,44,maps/DotNet/Maps/advanced-algorithms/tests/Advanced.Algorithms.Tests/Geometry/RectangleIntersection_Tests.cs
0,44,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/DisplayManager/SimpleGDIPDisplayManager.cs
0,44,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/lua/CommonLibs/SQLiteLuaLibrary.cs
0,44,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Common/EmulationExceptions.cs
0,44,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Common/Interfaces/IOpenGLProvider.cs
0,44,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/AmstradCPC/Machine/CPC464/CPC464.cs
0,44,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/SinclairSpectrum/Machine/MachineType.cs
0,44,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/SinclairSpectrum/Machine/Pentagon128K/Pentagon128.Screen.cs
0,44,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/SinclairSpectrum/Machine/ZXSpectrum128K/ZX128.Screen.cs
0,44,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/SinclairSpectrum/Machine/ZXSpectrum48K/ZX48.Screen.cs
0,44,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Coleco/ColecoVision.CpuLink.cs
0,44,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/SubGBHawk/SubGBHawk.IStatable.cs
0,44,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Sega/GGHawkLink/GGHawkLink.IStatable.cs
0,44,maps/DotNet/Maps/LiteDB/LiteDB.Tests/Document/ObjectId_Tests.cs
0,44,maps/DotNet/Maps/rd/rd-net/RdFramework/Base/RdDelegateBase.cs
0,44,maps/DotNet/Maps/rd/rd-net/Test.Lifetimes/Collections/Viewable/DefaultSchedulerTest.cs
0,44,maps/DotNet/Maps/rd/rd-net/Test.Lifetimes/LifetimesTestBase.cs
0,44,maps/DotNet/Maps/rd/rd-net/Test.RdFramework/TaskHack.cs
0,44,maps/DotNet/Maps/StandaloneUnity/Unity/Core/CommandStateObserver/Observers/StateComponentVersion.cs
0,43,maps/DotNet/Maps/advanced-algorithms/tests/Advanced.Algorithms.Tests/DataStructures/LinkedList/SinglyLinkedList_Tests.cs
0,43,maps/DotNet/Maps/BizHawk/ExternalProjects/BizHawk.AnalyzersTests/BizHawk.Analyzer/NoTargetTypedThrowAnalyzerTests.cs
0,43,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/lua/LuaAttributes.cs
0,43,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/tools/NES/PatternViewer.cs
0,43,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Common/CoreAttribute.cs
0,43,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Common/Enums.cs
0,43,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/AmstradCPC/AmstradCPC.CpuLink.cs
0,43,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/QuickNES/QuickNES.IDebuggable.cs
0,43,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Sega/gpgx64/GPGX.IStatable.cs
0,43,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.DiscSystem/DiscFormats/CUE/CUE_Types.cs
0,43,maps/DotNet/Maps/BizHawk/src/BizHawk.Tests/Common/EndiannessUtils/EndiannessUtilsTests.cs
0,43,maps/DotNet/Maps/LiteDB/LiteDB.Tests/Database/NonIdPoco_Tests.cs
0,43,maps/DotNet/Maps/LiteDB/LiteDB.Tests/Utils/Models/Person.cs
0,43,maps/DotNet/Maps/rd/rd-net/Lifetimes/Diagnostics/StringInterpolation/JetLogLevelInterpolatedStringHandler.cs
0,43,maps/DotNet/Maps/rd/rd-net/Lifetimes/Diagnostics/StringInterpolation/JetLogTraceInterpolatedStringHandler.cs
0,43,maps/DotNet/Maps/rd/rd-net/Lifetimes/Diagnostics/StringInterpolation/JetLogVerboseInterpolatedStringHandler.cs
0,43,maps/DotNet/Maps/rd/rd-net/Lifetimes/Diagnostics/StringInterpolation/JetLogWarnInterpolatedStringHandler.cs
0,43,maps/DotNet/Maps/rd/rd-net/Test.RdFramework/Reflection/CustomGenericPrimitiveTest.cs
0,43,maps/DotNet/Maps/StandaloneUnity/Unity/Core/Math/ColorUtility.cs
0,42,maps/DotNet/Maps/BizHawk/ExternalProjects/BizHawk.AnalyzersTests/BizHawk.Analyzer/OrderBySelfAnalyzerTests.cs
0,42,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/tools/RamSearchEngine/Extensions.cs
0,42,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Fairchild/ChannelF/Cart/MapperHANG.cs
0,42,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Fairchild/ChannelF/Cart/MapperMAZE.cs
0,42,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.DiscSystem/DiscMountPolicy.cs
0,42,maps/DotNet/Maps/BizHawk/src/BizHawk.WinForms.Controls/FLPs/SingleRowOrColFLP/SingleColumnFLP.cs
0,42,maps/DotNet/Maps/C-Sharp-Algorithms/UnitTest/AlgorithmsTests/StringPermutationTests.cs
0,42,maps/DotNet/Maps/LiteDB/LiteDB.Tests/Database/Create_Database_Tests.cs
0,42,maps/DotNet/Maps/LiteDB/LiteDB.Tests/Mapper/StructField_Tests.cs
0,42,maps/DotNet/Maps/LiteDB/LiteDB.Tests/Utils/Models/Zip.cs
0,42,maps/DotNet/Maps/rd/rd-net/Lifetimes/Diagnostics/StringInterpolation/JetLogErrorInterpolatedStringHandler.cs
0,42,maps/DotNet/Maps/rd/rd-net/Lifetimes/Diagnostics/StringInterpolation/JetLogInfoInterpolatedStringHandler.cs
0,42,maps/DotNet/Maps/rd/rd-net/Lifetimes/Diagnostics/StringInterpolation/JetNotNullConditionalInterpolatedStringHandler.cs
0,42,maps/DotNet/Maps/StandaloneUnity/Unity/JobHandle.cs
0,42,maps/DotNet/Maps/thirdparty/C-Sharp-Algorithms/UnitTest/AlgorithmsTests/StringPermutationTests.cs
0,41,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/Api/Classes/MemorySaveStateApi.cs
0,41,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/RetroAchievements/IRetroAchievements.cs
0,41,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Calculators/TI83/TI83.CpuLink.cs
0,41,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/Commodore64/MOS/Chip6567R56A.cs
0,41,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/Commodore64/MOS/Chip6567R8.cs
0,41,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/Commodore64/MOS/Chip6569.cs
0,41,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/Commodore64/MOS/Chip6572.cs
0,41,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Atari/2600/Mappers/MapperBase.cs
0,41,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/SubNESHawk/SubNESHawk.IStatable.cs
0,41,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.DiscSystem/DiscFormats/SBI_format.cs
0,41,maps/DotNet/Maps/BizHawk/src/BizHawk.Tests/Common/CustomCollections/CustomCollectionTests.cs
0,41,maps/DotNet/Maps/BizHawk/src/BizHawk.WinForms.Controls/FLPs/SingleRowOrColFLP/SingleRowFLP.cs
0,41,maps/DotNet/Maps/C-Sharp-Algorithms/UnitTest/DataStructuresTests/QueueTest.cs
0,41,maps/DotNet/Maps/LiteDB/LiteDB.Tests/Internals/Pragma_Tests.cs
0,41,maps/DotNet/Maps/StandaloneUnity/Unity/Core/CommandStateObserver/States/IStateComponentUpdater.cs
0,41,maps/DotNet/Maps/thirdparty/C-Sharp-Algorithms/UnitTest/DataStructuresTests/QueueTest.cs
0,40,maps/DotNet/Maps/advanced-algorithms/tests/Advanced.Algorithms.Tests/DataStructures/Queues/PriorityQueue_Tests.cs
0,40,maps/DotNet/Maps/BizHawk/ExternalProjects/BizHawk.AnalyzersTests/BizHawk.Analyzer/UseSimplerBoolFlipAnalyzerTests.cs
0,40,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/tools/RamSearchEngine/SearchEngineSettings.cs
0,40,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Common/Base Implementations/NullVideo.cs
0,40,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/Commodore64/Serial/SerialPortDevice.cs
0,40,maps/DotNet/Maps/LiteDB/LiteDB/Engine/Query/Lookup/DatafileLookup.cs
0,40,maps/DotNet/Maps/LiteDB/LiteDB/Engine/Query/Lookup/IndexKeyLoader.cs
0,40,maps/DotNet/Maps/LiteDB/LiteDB.Tests/Database/Database_Pragmas_Tests.cs
0,40,maps/DotNet/Maps/LiteDB/LiteDB.Tests/Database/Delete_By_Name_Tests.cs
0,39,maps/DotNet/Maps/advanced-algorithms/tests/Advanced.Algorithms.Tests/DataStructures/Tree/SuffixTree_Tests.cs
0,39,maps/DotNet/Maps/BizHawk/ExternalProjects/BizHawk.AnalyzersTests/BizHawk.Analyzer/TryGetValueImplicitDiscardAnalyzerTests.cs
0,39,maps/DotNet/Maps/BizHawk/src/BizHawk.Bizware.Graphics/BitmapLoadOptions.cs
0,39,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/Api/Interfaces/IEmulationApi.cs
0,39,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/tools/TAStudio/FramesPrompt.cs
0,39,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Common/Database/FirmwareOption.cs
0,39,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Common/Interfaces/Services/ITraceable.cs
0,39,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/Commodore64/Cartridge/Mapper0011.cs
0,39,maps/DotNet/Maps/BizHawk/src/BizHawk.WinForms.Controls/FLPs/SingleRowOrColFLP/LocSingleColumnFLP.cs
0,39,maps/DotNet/Maps/rd/rd-net/Lifetimes/Collections/Viewable/IAsyncSource.cs
0,39,maps/DotNet/Maps/rd/rd-net/Test.RdFramework/Reflection/data/Example/Animals.cs
0,39,maps/DotNet/Maps/StandaloneUnity/Unity/Core/ObjectPool/UnsafeGenericPool.cs
0,38,maps/DotNet/Maps/advanced-algorithms/tests/Advanced.Algorithms.Tests/String/Search/KMP_Tests.cs
0,38,maps/DotNet/Maps/advanced-algorithms/tests/Advanced.Algorithms.Tests/String/Search/RabinKarp_Tests.cs
0,38,maps/DotNet/Maps/advanced-algorithms/tests/Advanced.Algorithms.Tests/String/Search/Z_Tests.cs
0,38,maps/DotNet/Maps/BizHawk/src/BizHawk.Bizware.Graphics.Controls/GraphicsControl.cs
0,38,maps/DotNet/Maps/BizHawk/src/BizHawk.Bizware.Graphics/D3D11/D3D11RenderTarget.cs
0,38,maps/DotNet/Maps/BizHawk/src/BizHawk.Bizware.Graphics/GDIPlus/GDIPlusControlRenderTarget.cs
0,38,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/Api/Interfaces/IMovieApi.cs
0,38,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/CustomControls/ControlRenderer/IControlRenderer.cs
0,38,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/RetroAchievements/IMainFormForRetroAchievements.cs
0,38,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/tools/GBA/MobileBmpView.cs
0,38,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/SinclairSpectrum/Hardware/GateArrayType.cs
0,38,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Fairchild/ChannelF/Cart/MapperSTD.cs
0,38,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/SameBoy/SameBoy.ITraceable.cs
0,38,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/vpads_schemata/SGBSchema.cs
0,38,maps/DotNet/Maps/BizHawk/src/BizHawk.WinForms.Controls/FLPs/SingleRowOrColFLP/LocSingleRowFLP.cs
0,38,maps/DotNet/Maps/LiteDB/LiteDB/Engine/Disk/Serializer/BufferPool.cs
0,38,maps/DotNet/Maps/rd/rd-net/Test.RdFramework/Interning/InterningTestPropertyWrapper.cs
0,38,maps/DotNet/Maps/StandaloneUnity/Unity/Core/CommandStateObserver/Commands/ICommandTarget.cs
0,38,maps/DotNet/Maps/StandaloneUnity/Unity/Core/Properties/Properties/Internal/IAttributes.cs
0,37,maps/DotNet/Maps/BizHawk/ExternalProjects/BizHawk.AnalyzersTests/BizHawk.Analyzer/FirstOrDefaultOnStructAnalyzerTests.cs
0,37,maps/DotNet/Maps/BizHawk/ExternalProjects/NLua/src/ProxyType.cs
0,37,maps/DotNet/Maps/BizHawk/src/BizHawk.Bizware.Graphics/Interfaces/ITexture2D.cs
0,37,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/BitmapBufferVideoProvider.cs
0,37,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/tools/TAStudio/TAStudio.Callbacks.cs
0,37,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Common/Interfaces/ICoreFileProvider.cs
0,37,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Arcades/MAME/MAME.IStatable.cs
0,37,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Magnavox/Odyssey2/Mappers/Mapper_XROM.cs
0,37,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Sega/gpgx64/GPGX.IDisassembler.cs
0,37,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.DiscSystem/DiscUtils.cs
0,37,maps/DotNet/Maps/LiteDB/LiteDB/Engine/Query/IndexQuery/IndexScan.cs
0,37,maps/DotNet/Maps/rd/rd-net/Lifetimes/Collections/Viewable/TaskSchedulerWrapper.cs
0,37,maps/DotNet/Maps/StandaloneUnity/Unity/Core/CommandStateObserver/States/IState.cs
0,37,maps/DotNet/Maps/StandaloneUnity/Unity/Core/GraphToolsFoundation/GraphToolsFoundation/Utility/MathExpressionParsing/BinaryOperation.cs
0,37,maps/DotNet/Maps/StandaloneUnity/Unity/DebugMocks.cs
0,36,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/Api/DisplaySurfaceID.cs
0,36,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/movie/HeaderKeys.cs
0,36,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/AppleII/AppleII.IEmulator.cs
0,36,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/MSX/MSX.Input.cs
0,36,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Atari/A7800Hawk/TIA_Sound/Tia.SyncState.cs
0,36,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/N64/N64SyncSettings.Angrylion.cs
0,36,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/NDS/MelonDS.ITraceable.cs
0,36,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/vpads_schemata/DualGBSchema.cs
0,36,maps/DotNet/Maps/C-Sharp-Algorithms/DataStructures/Graphs/IEdge.cs
0,36,maps/DotNet/Maps/C-Sharp-Algorithms/DataStructures/Graphs/IWeightedGraph.cs
0,36,maps/DotNet/Maps/C-Sharp-Algorithms/UnitTest/DataStructuresTests/TernarySearchTreeTest.cs
0,36,maps/DotNet/Maps/LiteDB/LiteDB.Tests/Document/Decimal_Tests.cs
0,36,maps/DotNet/Maps/StandaloneUnity/Unity/Core/ObjectPool/CollectionPool.cs
0,36,maps/DotNet/Maps/StandaloneUnity/Unity/Core/ObjectPool/GenericPool.cs
0,36,maps/DotNet/Maps/thirdparty/C-Sharp-Algorithms/DataStructures/Graphs/IEdge.cs
0,36,maps/DotNet/Maps/thirdparty/C-Sharp-Algorithms/DataStructures/Graphs/IWeightedGraph.cs
0,36,maps/DotNet/Maps/thirdparty/C-Sharp-Algorithms/UnitTest/DataStructuresTests/TernarySearchTreeTest.cs
0,35,maps/DotNet/Maps/BizHawk/ExternalCoreProjects/Virtu/Properties/AssemblyInfo.cs
0,35,maps/DotNet/Maps/BizHawk/ExternalProjects/NLua/src/Method/EventHandlerContainer.cs
0,35,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Atari/Stella/Stella.IStatable.cs
0,35,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/vpads_schemata/GGLSchema.cs
0,35,maps/DotNet/Maps/LiteDB/LiteDB.Tests/Database/DeleteMany_Tests.cs
0,35,maps/DotNet/Maps/LiteDB/LiteDB.Tests/Internals/ExtendedLength_Tests.cs
0,35,maps/DotNet/Maps/rd/rd-net/Lifetimes/Collections/Viewable/SetEvent.cs
0,35,maps/DotNet/Maps/rd/rd-net/Test.Lifetimes/Diagnostics/FirstChanceExceptionInterceptorTest.cs
0,35,maps/DotNet/Maps/StandaloneUnity/Unity/Core/GraphToolsFoundation/GraphToolsFoundation/Utility/MathExpressionParsing/FunctionCall.cs
0,35,maps/DotNet/Maps/StandaloneUnity/Unity/Core/Hashing/Hash128.cs
0,34,maps/DotNet/Maps/BizHawk/ExternalProjects/BizHawk.AnalyzersTests/BizHawk.Analyzer/TernaryInferredTypeMismatchAnalyzerTests.cs
0,34,maps/DotNet/Maps/BizHawk/ExternalProjects/FlatBuffers.GenOutput/NymaTypes/SettingsFlags.cs
0,34,maps/DotNet/Maps/BizHawk/ExternalProjects/iso-parser/ISONode.cs
0,34,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/input/HostInputAdapter.cs
0,34,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Common/Interfaces/Services/IMemoryDomains.cs
0,34,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Common/Interfaces/Services/ISaveRam.cs
0,34,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Common/VGamepadButtonImage.cs
0,34,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/AmstradCPC/Hardware/Abstraction/IJoystick.cs
0,34,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/SinclairSpectrum/Hardware/Abstraction/IJoystick.cs
0,34,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/SinclairSpectrum/Machine/SpectrumBase.Port.cs
0,34,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/SinclairSpectrum/Media/Disk/DiskType.cs
0,34,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/GCE/Vectrex/SerialPort.cs
0,34,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/CPUs/Z80A/IZ80ALink.cs
0,34,maps/DotNet/Maps/C-Sharp-Algorithms/UnitTest/AlgorithmsTests/SieveOfEratosthenesTests.cs
0,34,maps/DotNet/Maps/LiteDB/LiteDB/Client/Mapper/Linq/ParameterExpressionVisitor.cs
0,34,maps/DotNet/Maps/LiteDB/LiteDB.Tests/Document/Case_Insensitive_Tests.cs
0,34,maps/DotNet/Maps/StandaloneUnity/Unity/Core/GraphToolsFoundation/GraphToolsFoundation/Utility/MathExpressionParsing/UnaryOperation.cs
0,34,maps/DotNet/Maps/StandaloneUnity/Unity/Core/ObjectPool/PooledObject.cs
0,34,maps/DotNet/Maps/thirdparty/C-Sharp-Algorithms/UnitTest/AlgorithmsTests/SieveOfEratosthenesTests.cs
0,33,maps/DotNet/Maps/BizHawk/ExternalProjects/NLua/src/Native/LuaStatus.cs
0,33,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/Commodore64/Cassette/CassettePortDevice.cs
0,33,maps/DotNet/Maps/BizHawk/src/BizHawk.WinForms.Controls/TabPageEx.cs
0,33,maps/DotNet/Maps/LiteDB/LiteDB/Engine/SystemCollections/Register.cs
0,33,maps/DotNet/Maps/LiteDB/LiteDB/Engine/SystemCollections/SysIndexes.cs
0,33,maps/DotNet/Maps/LiteDB/LiteDB.Tests/Mapper/CustomInterface_Tests.cs
0,33,maps/DotNet/Maps/rd/rd-net/Lifetimes/Core/Nothing.cs
0,33,maps/DotNet/Maps/rd/rd-net/Lifetimes/Threading/ProactiveLazy.cs
0,33,maps/DotNet/Maps/StandaloneUnity/Unity/Core/CommandStateObserver/Observers/IInternalStateObserver_Internal.cs
0,33,maps/DotNet/Maps/StandaloneUnity/Unity/Core/Scripting/InspectorOrderAttribute.cs
0,32,maps/DotNet/Maps/advanced-algorithms/tests/Advanced.Algorithms.Tests/String/Manachers_Tests.cs
0,32,maps/DotNet/Maps/BizHawk/ExternalProjects/BizHawk.AnalyzersTests/BizHawk.Analyzer/AmbiguousMoneyToFloatConversionAnalyzerTests.cs
0,32,maps/DotNet/Maps/BizHawk/ExternalProjects/BizHawk.AnalyzersTests/BizHawk.Analyzer/UseTypeofOperatorAnalyzerTests.cs
0,32,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/tools/Watch/WatchSize.cs
0,32,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/GCE/Vectrex/Mappers/Mapper_64K.cs
0,32,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/GCE/Vectrex/Mappers/Mapper_Default.cs
0,32,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Intellivision/Intellivision.IStatable.cs
0,32,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/N64/N64.IDisassemblable.cs
0,32,maps/DotNet/Maps/LiteDB/LiteDB.Benchmarks/Models/FileMetaBase.cs
0,32,maps/DotNet/Maps/LiteDB/LiteDB/Engine/ILiteEngine.cs
0,32,maps/DotNet/Maps/LiteDB/LiteDB/Engine/Query/IndexQuery/IndexAll.cs
0,32,maps/DotNet/Maps/LiteDB/LiteDB/Engine/SystemCollections/SysCols.cs
0,32,maps/DotNet/Maps/LiteDB/LiteDB/Engine/SystemCollections/SysOpenCursors.cs
0,32,maps/DotNet/Maps/LiteDB/LiteDB.Shell/Program.cs
0,32,maps/DotNet/Maps/LiteDB/LiteDB.Stress/Test/SqlTaskItem.cs
0,32,maps/DotNet/Maps/rd/rd-net/RdFramework/ExtCreationInfo.cs
0,32,maps/DotNet/Maps/rd/rd-net/RdFramework/Impl/SendContext.cs
0,32,maps/DotNet/Maps/StandaloneUnity/Unity/Core/GraphToolsFoundation/GraphToolsFoundation/Utility/MathExpressionParsing/ExpressionValue.cs
0,31,maps/DotNet/Maps/BizHawk/src/BizHawk.Common/checksums/CRC32Checksum.cs
0,31,maps/DotNet/Maps/BizHawk/src/BizHawk.Common/IMonitor.cs
0,31,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Common/Interfaces/IController.cs
0,31,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Properties/Resources.cs
0,31,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/vpads_schemata/LynxSchema.cs
0,31,maps/DotNet/Maps/LiteDB/LiteDB/Client/SqlParser/Commands/Rename.cs
0,31,maps/DotNet/Maps/LiteDB/LiteDB/Engine/SystemCollections/SysTransactions.cs
0,31,maps/DotNet/Maps/LiteDB/LiteDB.Tests/Engine/Create_Database_Tests.cs
0,31,maps/DotNet/Maps/rd/rd-net/Test.RdFramework/Reflection/ProxyGeneratorInheritanceNegativeTest.cs
0,31,maps/DotNet/Maps/StandaloneUnity/Unity/Core/GraphToolsFoundation/GraphToolsFoundation/Utility/MathExpressionParsing/Variable.cs
0,30,maps/DotNet/Maps/BizHawk/encore/encore/externals/soundtouch/source/csharp-example/Properties/Settings.Designer.cs
0,30,maps/DotNet/Maps/BizHawk/src/BizHawk.Bizware.Graphics/GDIPlus/GDIPlusRenderTarget.cs
0,30,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/RetroAchievements/RCheevosLeaderboardForm.cs
0,30,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Common/Database/FirmwareRecord.cs
0,30,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Nintendo/BSNES/BsnesCore.IStatable.cs
0,30,maps/DotNet/Maps/LiteDB/LiteDB.Benchmarks/Benchmarks/BenchmarkBase.cs
0,30,maps/DotNet/Maps/LiteDB/LiteDB.Benchmarks/Benchmarks/Generator/FileMetaDataGenerationDatabaseBenchmark.cs
0,30,maps/DotNet/Maps/LiteDB/LiteDB/Document/BsonType.cs
0,30,maps/DotNet/Maps/rd/rd-net/RdFramework/Tasks/Interfaces.cs
0,30,maps/DotNet/Maps/rd/rd-net/Test.Lifetimes/Collections/Viewable/ViewablePropertyTest.cs
0,30,maps/DotNet/Maps/rd/rd-net/Test.RdFramework/Reflection/ProxyGeneratorOverloadsTest.cs
0,30,maps/DotNet/Maps/StandaloneUnity/Unity/Core/CommandStateObserver/Observers/IStateObserver.cs
0,30,maps/DotNet/Maps/StandaloneUnity/Unity/Core/CommandStateObserver/Observers/UpdateType.cs
0,30,maps/DotNet/Maps/StandaloneUnity/Unity/Core/IMGUI/GUIEnums.cs
0,29,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.Common/lua/CommonLibs/InputLuaLibrary.cs
0,29,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/GraphicsImplementations/OpenGLProvider.cs
0,29,maps/DotNet/Maps/BizHawk/src/BizHawk.Client.EmuHawk/tools/PCE/PCEBGCanvas.cs
0,29,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Common/Base Implementations/Axes/CircularAxisConstraint.cs
0,29,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Common/ServiceAttributes.cs
0,29,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Calculators/TI83/TI83Common.cs
0,29,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/AmstradCPC/Hardware/Abstraction/IFDDHost.cs
0,29,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/AppleII/Components/EmptyPeripheralComponent.cs
0,29,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Computers/SinclairSpectrum/Hardware/Abstraction/IFDDHost.cs
0,29,maps/DotNet/Maps/BizHawk/src/BizHawk.Emulation.Cores/Consoles/Atari/2600/Tia/Tia.PlayfieldData.cs
